,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price per Liter mean,Zip Code,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
699,4506,TIFFIN,35091.05,114.676633987,52,16.6943059446,52340,2585.4,8.44901960784,38.408627451,6985.73,14883.32,2015-01-07,2016-03-23
700,4507,SPENCER,19633.48,160.930163934,21,14.0496145589,51301,1769.4,14.5032786885,53.8113114754,2514.6,8466.38,2015-01-12,2016-03-21
701,4508,SPENCER,27527.22,126.271651376,21,15.9299235474,51301,2350.25,10.7809633028,42.2170642202,6599.24,11694.74,2015-01-07,2016-03-30
702,4509,AMES,574200.8,133.659404097,85,20.4790099415,50010,39537.1,9.20323556797,44.7033379888,128567.53,8804.8,2015-01-07,2016-03-30
703,4510,MALVERN,30046.84,124.160495868,65,13.6187012987,51551,2343.0,9.68181818182,41.5457024793,9845.12,9579.4,2015-01-06,2016-03-15
704,4511,DES MOINES,69467.27,78.7610770975,77,20.735686575,50317,4192.93,4.75388888889,26.2797845805,16627.96,7393.92,2015-01-13,2016-03-29
705,4512,WATERLOO,26535.39,107.867439024,7,12.9390969803,50701,2329.2,9.46829268293,36.0385365854,6909.09,6692.95,2015-01-06,2016-03-29
706,4513,POLK CITY,19937.65,136.559246575,77,16.2223004358,50226,1354.38,9.27657534247,45.5965753425,4029.88,9184.26,2015-01-07,2016-03-30
707,4514,FORT DODGE,46072.38,140.037629179,94,15.4260334347,50501,3583.35,10.8916413374,46.8158662614,11710.44,7789.42,2015-01-07,2016-03-30
708,4515,DOWS,23038.8,154.622818792,99,13.5230217322,50071,1952.7,13.1053691275,51.8306040268,4790.94,8496.76,2015-01-08,2016-03-31
709,4516,OAKLAND,47355.88,94.5227145709,78,17.208952571,51560,3147.0,6.28143712575,31.5826147705,13508.69,3711.78,2015-01-13,2016-03-30
710,4517,CEDAR RAPIDS,33877.87,118.041358885,57,14.5968234611,52402,3090.17,10.7671428571,39.4335888502,7913.05,6043.48,2015-01-05,2016-03-28
711,4518,WEST DES MOINES,38910.44,131.454189189,77,17.3739263466,50266,2403.38,8.11952702703,43.9193581081,9293.4,3246.0,2015-01-12,2016-03-28
712,4519,WEST DES MOINES,37417.56,144.469343629,77,18.0608034565,50266,2255.7,8.70926640927,48.2947104247,11948.64,8396.03,2015-01-08,2016-03-31
713,4520,HUXLEY,44105.12,130.875727003,85,15.3828801046,50124,3108.15,9.22299703264,43.7338575668,12291.38,6970.36,2015-01-06,2016-03-29
714,4521,GRAND JUNCTION,19221.92,120.892578616,37,17.4821109646,50107,1416.86,8.91106918239,40.4616981132,5877.63,2547.2,2015-01-07,2016-03-17
715,4522,MONROE,29124.88,63.1776138829,50,16.9480803262,50170,2247.02,4.87422993492,21.1103687636,6808.0,8973.0,2015-01-05,2016-03-28
716,4523,EXIRA,38984.78,154.090039526,5,14.5881760609,50076,3003.75,11.8725296443,51.533201581,8346.6,8583.87,2015-01-13,2016-03-29
717,4524,NORA SPRINGS,30829.32,100.095194805,34,17.7300003771,50458,2506.33,8.13743506494,33.5542857143,5504.9,7318.7,2015-01-05,2016-03-14
718,4525,AKRON,41532.77,74.4314874552,75,16.3271659218,51001,3378.67,6.05496415771,24.9500358423,9584.04,6588.02,2015-01-16,2016-03-28
719,4527,GILMORE CITY,21252.55,128.027409639,46,14.4245238095,50541,1907.75,11.4924698795,42.761626506,6935.05,8384.64,2015-01-20,2016-03-29
720,4528,MARSHALLTOWN,26353.77,112.143702128,64,18.0700187437,50158,1755.85,7.47170212766,37.5108510638,7549.08,6682.04,2015-01-07,2016-03-30
721,4529,BUFFALO CENTER,12202.18,127.106041667,95,12.6795436508,50424,1162.95,12.1140625,42.4839583333,2719.42,4683.5,2015-01-22,2016-03-24
722,4530,ELY,33136.7,117.924199288,57,15.0059981359,52227,2443.1,8.69430604982,39.5023131673,8159.2,1420.02,2015-01-14,2016-03-30
723,4531,AFTON,28314.26,199.396197183,88,16.6523507713,50830,2267.1,15.9654929577,66.7028169014,6075.0,3262.2,2015-01-12,2016-03-28
724,4532,SIOUX RAPIDS,15886.8,154.240776699,11,15.3378779473,50585,1169.1,11.3504854369,51.6425242718,1910.64,9961.58,2015-01-06,2016-03-29
725,4533,ST ANSGAR,30069.37,171.824971429,66,14.3488510204,50472,3084.59,17.6262285714,57.8284,5550.18,4177.02,2015-01-27,2015-01-27
726,4535,DUBUQUE,38211.56,108.248045326,31,15.1711237016,52001,3024.95,8.56926345609,36.170509915,7268.21,21178.72,2015-01-05,2016-03-21
727,4536,DUBUQUE,30186.23,80.0695755968,31,15.6216612985,52003,2491.43,6.60856763926,26.8120954907,6097.25,7551.62,2015-01-06,2015-03-17
728,4537,LEON,31164.34,135.497130435,27,15.3379751553,50144,2264.55,9.84586956522,45.3351304348,11174.18,17762.97,2015-02-03,2016-03-29
729,4538,CLARKSVILLE,33191.45,162.703186275,12,12.1052847806,50619,2924.35,14.3350490196,54.4003431373,10000.29,5689.86,2015-01-06,2016-03-29
730,4539,SCRANTON,18748.01,89.2762380952,37,16.5824740604,51462,1382.99,6.58566666667,29.8516190476,4037.57,7243.5,2015-01-05,2016-03-21
731,4540,BELLEVUE,23538.26,106.028198198,49,17.9689473402,52031,1483.01,6.68022522523,35.4174324324,6168.22,7035.21,2015-01-13,2016-03-22
732,4541,DELMAR,15938.98,88.0606629834,23,16.4307307288,52037,1221.58,6.74906077348,29.4880662983,3009.26,8968.3,2015-01-08,2016-03-31
733,4542,LAURENS,19156.6,133.962237762,76,13.9992673993,50554,1560.6,10.9132867133,44.8405594406,2417.52,5634.06,2015-01-05,2016-03-28
734,4543,MARION,30115.38,152.097878788,57,15.6342911255,52302,2353.2,11.8848484848,50.9626767677,8024.62,9326.41,2015-01-06,2016-03-29
735,4544,OSCEOLA,19596.74,137.04013986,20,15.5105894106,50213,1554.2,10.8685314685,45.7834965035,4970.46,1915.8,2015-01-20,2016-03-15
736,4545,COUNCIL BLUFFS,84710.92,96.2624090909,78,19.2485617718,51503,5419.67,6.15871590909,32.1046704545,23058.4,6095.16,2015-01-12,2016-03-21
737,4546,GLIDDEN,28097.31,107.652528736,14,15.0204946782,51443,2207.48,8.45777777778,36.0703448276,7113.47,17333.3,2015-01-20,2016-03-01
738,4547,HAMPTON,52474.6,95.2352087114,35,13.6616742287,50441,4701.75,8.5331215971,31.8490744102,11248.08,25787.69,2015-01-22,2016-03-31
739,4548,WALKER,24902.94,161.707402597,57,15.210401979,52352,2001.0,12.9935064935,54.0581168831,4079.52,28155.91,2015-01-26,2016-03-28
740,4549,COLO,43925.28,152.518333333,85,14.263494957,50056,3558.6,12.35625,51.1025,9578.4,8679.19,2015-01-08,2016-03-31
741,4551,URBANA,37323.76,118.488126984,6,14.996574452,52345,3057.74,9.70711111111,39.7333333333,6975.28,17772.43,2015-01-06,2016-03-22
742,4552,BUFFALO,35783.6,128.256630824,82,14.8452892985,52728,2860.65,10.2532258065,42.9082795699,7785.72,6430.38,2015-01-05,2016-03-28
743,4553,SHEFFIELD,27437.0,134.495098039,35,13.5747204715,50475,2459.15,12.0546568627,45.035,7035.84,4499.34,2015-01-15,2016-03-24
744,4554,SIOUX CITY,28116.29,77.6693093923,97,17.4956213046,51103,1894.03,5.23212707182,25.9372928177,5554.25,14633.46,2015-01-15,2016-03-31
745,4555,DONNELLSON,20776.44,153.899555556,56,15.6461199295,52625,1432.8,10.6133333333,51.3281481481,5200.92,23989.63,2015-02-03,2016-03-29
746,4556,GOLDFIELD,21089.24,188.296785714,99,14.9069515306,50542,1906.2,17.0196428571,63.0022321429,5020.58,39860.07,2015-01-06,2016-03-15
747,4557,TRAER,73909.43,64.1574913194,86,13.347198144,50675,6893.34,5.98380208333,21.5227864583,19077.11,9845.16,2015-01-07,2016-03-30
748,4558,SIOUX CITY,97400.05,85.5887961336,97,16.8144688741,51105,7698.37,6.76482425308,28.5931546573,25401.68,4843.68,2015-01-06,2016-03-22
749,4559,OSAGE,133416.37,44.561245825,66,15.1643305099,50461,12629.34,4.21821643287,14.9848864395,26820.05,5727.55,2015-01-07,2016-03-29
750,4560,HARLAN,33181.16,125.686212121,83,17.5689702712,51537,2249.58,8.52113636364,41.9722727273,10055.68,10349.55,2015-01-08,2016-03-31
751,4561,EVANSDALE,60995.86,283.701674419,7,18.5523610188,50707,3552.75,16.5244186047,95.1514883721,17074.14,23566.47,2015-01-13,2016-02-23
752,4562,MECHANICSVILLE,29389.32,134.813394495,16,14.4592857143,52306,2182.8,10.0128440367,45.0797247706,7586.04,5977.98,2015-01-06,2016-03-29
753,4563,IRETON,17323.4,79.4651376147,84,18.3524442988,51027,1101.65,5.05344036697,26.5162844037,4210.75,8655.69,2015-01-13,2016-03-29
754,4565,SIOUX CITY,54123.15,92.6766267123,97,15.8258750274,51106,4198.63,7.18943493151,31.0121232877,13314.82,11551.85,2015-01-06,2016-03-29
755,4566,CEDAR RAPIDS,108785.56,66.8215970516,57,17.9745232183,52404,7428.29,4.56283169533,22.3248095823,26598.17,6756.33,2015-01-06,2016-03-29
756,4568,SIOUX CITY,132672.96,102.450162162,97,18.3433154888,51108,8715.93,6.73044787645,34.1981930502,25099.48,6236.27,2015-01-05,2016-03-28
757,4569,SUTHERLAND,44122.62,126.064628571,71,13.3117251701,51058,3685.1,10.5288571429,42.2626,8353.8,6572.1,2015-01-05,2016-03-14
758,4571,ALLISON,20371.53,135.8102,12,13.5230365079,50602,1808.4,12.056,45.4494,4431.42,72797.56,2015-01-07,2016-03-30
759,4572,GRUNDY CENTER,47449.29,57.6540583232,38,13.7329142892,50638,4384.44,5.32738760632,19.282746051,13950.33,9300.93,2015-01-08,2016-03-31
760,4573,HAMBURG,24029.55,134.243296089,36,15.3371002926,51640,1720.9,9.61396648045,44.8598882682,5312.24,7102.42,2015-01-05,2016-03-28
761,4575,SLATER,47222.55,82.9921792619,85,16.5210678718,50244,3441.51,6.04834797891,27.7356766257,9837.62,6328.3,2015-01-16,2016-03-28
762,4576,ARNOLDS PARK,126388.31,95.6762376987,30,16.9020700259,51331,8801.41,6.66268735806,32.0103709311,21785.23,14108.9,2015-01-06,2016-03-29
763,4577,WOODWARD,28996.14,88.4028658537,25,15.7384727062,50276,2262.03,6.89643292683,29.6118292683,6739.2,10352.83,2015-01-06,2016-03-22
764,4578,FARMINGTON,27803.34,93.2997986577,89,16.5111433641,52626,2193.27,7.35996644295,31.1931543624,6727.12,16719.95,2015-01-13,2016-03-29
765,4580,WASHINGTON,45496.48,47.8910315789,92,19.3313070006,52353,3458.65,3.64068421053,15.9867578947,10927.61,13470.65,2015-01-20,2016-03-15
766,4582,SPIRIT LAKE,62051.14,50.5302442997,30,18.0842646762,51360,4851.68,3.95087947883,16.9271335505,13056.08,26868.43,2015-01-13,2016-03-17
767,4584,DUMONT,24905.52,53.9080519481,12,13.7555730448,50602,2434.57,5.26963203463,18.1121212121,7150.13,11526.07,2015-01-15,2016-03-10
768,4585,FARLEY,37569.09,125.2303,31,15.2185888889,52046,3052.15,10.1738333333,41.9686,7282.87,21875.57,2015-01-20,2016-03-22
769,4588,SIOUX CITY,283594.97,135.173960915,97,20.8471266998,51103,15778.68,7.52081982841,45.0973593899,54093.08,14660.82,2015-02-11,2016-03-09
770,4589,SIBLEY,60315.69,60.1352841476,72,15.4904420191,51249,5161.81,5.14637088734,20.1514656032,16973.42,15162.47,2015-01-20,2016-03-29
771,4590,CEDAR FALLS,28527.07,122.433776824,7,14.6764735336,50613,2175.7,9.33776824034,40.9864377682,5616.66,27069.99,2015-01-21,2016-03-08
772,4591,CLARION,19907.01,123.646024845,99,16.4426116534,50525,1358.6,8.43850931677,41.3792546584,3572.97,14365.78,2015-01-21,2016-03-29
773,4592,EMMETSBURG,45896.79,60.4700790514,74,15.3097552045,50536,3828.19,5.04372859025,20.2430698287,8896.52,60511.16,2015-01-15,2016-03-24
774,4594,DES MOINES,49193.68,61.9567758186,77,18.4360739507,50312,3376.6,4.25264483627,20.6849622166,9944.83,11014.79,2015-01-06,2016-03-29
775,4595,DES MOINES,54854.52,75.0403830369,77,19.1265449163,50321,3451.25,4.72127222982,25.0395759234,13392.7,7480.16,2015-01-22,2016-03-24
776,4596,DES MOINES,54468.83,67.4119183168,77,18.4764660924,50317,3603.7,4.46002475248,22.4991707921,11319.92,14632.53,2015-01-05,2016-03-07
777,4597,DES MOINES,92084.91,64.4852310924,77,18.9360857303,50315,6435.01,4.50630952381,21.528767507,20865.06,11107.25,2015-02-09,2016-03-07
778,4598,DES MOINES,44551.91,69.5037597504,77,19.8230734465,50317,2815.67,4.39262090484,23.1977067083,10099.96,3773.32,2015-02-03,2016-03-22
779,4599,DES MOINES,82333.06,58.1448163842,77,19.1730785433,50317,5597.57,3.95308615819,19.4068220339,20976.49,6405.68,2015-01-05,2016-03-28
780,4600,DES MOINES,58044.28,77.5993048128,77,16.018988984,50317,4763.22,6.36794117647,25.932473262,14379.57,13446.16,2015-01-15,2016-03-31
781,4601,DES MOINES,44930.79,57.9005025773,77,17.4145809276,50317,3116.53,4.01614690722,19.3499484536,9108.13,102262.61,2015-01-06,2016-03-29
782,4602,PACIFIC JUNCTION,99738.42,102.61154321,65,18.8585177708,51561,6799.25,6.99511316872,34.3047530864,21246.83,81756.77,2015-01-08,2016-03-17
783,4603,DES MOINES,46080.5,74.2037037037,77,17.3452706338,50320,3131.56,5.04276972625,24.7903542673,9434.79,34668.61,2015-01-05,2016-03-21
784,4604,NEWTON,259697.86,33.7313755033,50,17.8943367601,50208,20281.51,2.63430445512,11.2711001429,64232.05,13920.05,2015-02-17,2016-03-22
785,4605,MARION,35138.91,103.046656891,57,15.4373570395,52302,2644.04,7.7537829912,34.4223460411,9443.3,7814.46,2015-01-16,2016-03-21
786,4607,GUTTENBERG,16908.92,133.141102362,22,15.8637814023,52052,1293.15,10.1822834646,44.5551968504,3530.34,18624.15,2015-01-13,2016-03-22
787,4608,COUNCIL BLUFFS,52058.8,53.8353671148,78,18.6074001371,51503,3942.34,4.07687693899,17.9792864529,12642.13,2765.7,2015-01-12,2016-03-28
788,4609,ANKENY,44433.12,77.2749913043,77,15.7174539812,50023,3462.51,6.02175652174,25.8485913043,11630.25,9806.04,2015-01-08,2016-03-17
789,4610,FONDA,17567.52,243.993333333,76,14.3748875661,50540,1391.1,19.3208333333,81.6838888889,5854.8,15826.01,2015-02-11,2016-03-09
790,4612,DAVENPORT,176016.7,112.831217949,82,19.1188193743,52802,11978.15,7.67830128205,37.6455384615,46261.56,4141.56,2015-01-12,2016-01-15
791,4613,CARROLL,57573.71,90.3825902669,14,12.5254646034,51401,5484.9,8.61051805338,30.2425902669,15026.89,24199.51,2015-01-27,2016-03-29
792,4615,MASON CITY,419759.59,148.74542523,17,17.1748386358,50401,30730.49,10.8896137491,49.7377675408,91369.16,20449.76,2015-01-06,2016-03-29
793,4617,DES MOINES,315884.06,70.7942761094,77,20.4384935408,50317,19225.2,4.30865082922,23.6411721201,73716.25,43021.97,2015-01-07,2016-03-30
794,4619,FORT MADISON,137532.84,39.4302866972,56,19.3131850228,52627,9428.26,2.70305619266,13.156149656,33452.81,7846.3,2015-01-06,2016-03-29
795,4620,FONTANELLE,60384.85,132.713956044,1,16.6858367347,50846,4992.25,10.971978022,44.3958461538,16470.17,21676.15,2015-01-26,2016-03-21
796,4621,MAXWELL,34498.59,139.107217742,85,13.8560229455,50161,2802.97,11.3022983871,46.6923387097,8538.36,12575.55,2015-01-05,2016-03-14
797,4622,DES MOINES,72311.77,64.0493976971,77,18.6186866527,50320,5008.97,4.43664304694,21.3747032772,18182.23,7288.68,2015-01-12,2016-03-28
798,4623,VAN METER,19423.38,135.827832168,25,13.6041425241,50261,1621.5,11.3391608392,45.3932867133,4383.72,13729.78,2015-01-20,2016-03-29
799,4624,HIAWATHA,46150.8,62.3659459459,57,18.2104484001,52233,3381.56,4.56967567568,20.8147297297,11328.58,16922.79,2015-01-07,2016-03-30
800,4626,COUNCIL BLUFFS,49361.9,58.3473995272,78,16.061453086,51501,3859.25,4.56176122931,19.46143026,11358.23,64335.29,2015-01-13,2016-03-29
801,4627,SULLY,13387.94,142.424893617,50,16.1609245187,50251,903.3,9.60957446809,47.600212766,2597.88,36086.05,2015-03-16,2015-04-06
802,4628,OELWEIN,89225.59,126.203097595,33,15.4881817876,50662,7064.6,9.99236209335,42.1774964639,17212.57,19560.04,2015-01-28,2016-03-30
803,4629,GLENWOOD,70668.2,80.6714611872,65,15.8710417239,51534,5339.46,6.0952739726,26.9232420091,14080.59,29701.11,2015-01-13,2016-03-29
804,4630,DAVENPORT,206591.85,183.964247551,82,17.7699556874,52803,12958.02,11.5387533393,61.4336420303,48105.44,6654.62,2015-01-06,2016-03-29
805,4631,CEDAR FALLS,45888.0,116.763358779,7,15.5327383982,50613,3878.24,9.86829516539,39.1600254453,11247.16,30179.27,2015-01-05,2015-11-16
806,4633,CARTER LAKE,75277.83,68.3722343324,78,17.7268823106,51510,5454.46,4.95409627611,22.8112715713,19543.2,5431.11,2015-01-27,2016-03-22
807,4634,CEDAR RAPIDS,43502.81,58.708245614,57,17.4505794731,52402,3236.87,4.36824561404,19.6040215924,9929.11,20906.18,2015-01-14,2016-03-30
808,4635,CEDAR RAPIDS,29369.15,62.4875531915,57,20.0359689923,52405,1855.26,3.94736170213,20.8513829787,7861.69,99135.67,2015-01-06,2016-03-29
809,4636,CEDAR RAPIDS,38691.91,76.015540275,57,21.2565022681,52402,2157.98,4.23964636542,25.3660117878,11492.37,11394.96,2015-01-15,2016-03-24
810,4637,CEDAR RAPIDS,75262.32,47.03895,57,17.7525829232,52404,5602.7,3.5016875,15.69845,17734.56,7768.53,2015-01-12,2016-03-21
811,4638,DAVENPORT,343285.03,219.632136916,82,19.5893112299,52804,17730.54,11.343915547,73.2674792067,53003.64,60383.32,2015-01-05,2016-03-21
812,4640,DAVENPORT,176532.33,151.790481513,82,24.1836540621,52807,8444.18,7.26068787618,50.6751590714,45996.36,5080.99,2015-01-06,2016-02-23
813,4641,DES MOINES,66042.77,45.1420164046,77,17.0531978784,50315,5110.89,3.49343130554,15.0763089542,16725.61,15709.61,2015-01-14,2015-06-10
814,4642,WATERLOO,140230.77,127.25115245,7,19.6841345758,50701,8541.07,7.75051724138,42.5187205082,28113.68,5675.79,2015-01-06,2016-03-29
815,4643,RED OAK,25977.76,112.946782609,69,17.1157722567,51566,1650.4,7.17565217391,37.6785217391,6624.0,3653.15,2015-01-07,2016-03-15
816,4644,DAVENPORT,130104.29,89.8510290055,82,18.5236347195,52803,11261.39,7.77720303867,29.9722997238,33918.88,5928.18,2015-01-14,2015-06-10
817,4645,ELDRIDGE,34041.4,48.492022792,82,15.8073930578,52748,2753.86,3.92287749288,16.1894444444,8569.41,5079.06,2015-01-07,2016-03-30
818,4647,WATERLOO,67107.72,91.4274114441,7,17.3919527019,50707,4964.03,6.76298365123,30.5070844687,14577.96,3115.41,2015-01-06,2016-03-15
819,4648,WATERLOO,425514.91,256.179957857,7,25.5698128884,50703,16956.82,10.2088019266,85.4509151114,102884.46,18702.71,2015-01-21,2016-03-30
820,4650,SWEA CITY,43086.17,117.081983696,55,13.7019696289,50590,3835.37,10.422201087,39.2570108696,8705.05,8126.37,2015-01-27,2016-03-22
821,4651,JEWELL,35919.65,57.6559390048,40,15.7416378789,50130,3709.37,5.95404494382,19.3762921348,8049.16,12877.91,2015-01-06,2016-03-29
822,4652,DAVENPORT,259888.11,169.750561724,82,24.3384783522,52803,12021.58,7.8521097322,56.6204049641,61101.11,6402.0,2015-01-08,2016-03-24
823,4653,JEFFERSON,26716.22,75.0455617978,37,17.8017616285,50129,2219.38,6.23421348315,25.108258427,9978.59,6445.92,2015-01-15,2016-03-31
824,4654,STUART,67025.6,100.79037594,1,16.9338710358,50250,4630.17,6.96266165414,33.7165864662,16304.6,13004.58,2015-01-05,2016-03-28
825,4655,PRAIRIE CITY,23823.68,89.9006792453,50,15.8706289308,50228,1885.95,7.11679245283,30.090490566,5926.75,9136.48,2015-01-07,2016-03-30
826,4656,AMES,16292.73,83.5524615385,85,17.3055402497,50010,1273.24,6.52943589744,27.912974359,3111.25,32706.73,2015-01-08,2016-03-31
827,4657,WELLSBURG,16442.46,150.848256881,38,11.6383923111,50680,1710.0,15.6880733945,50.6097247706,3919.2,35909.49,2015-01-07,2016-03-30
828,4658,IOWA FALLS,18351.65,132.026258993,42,15.5663446386,50126,1445.7,10.4007194245,44.2887769784,6217.98,35202.75,2015-01-07,2016-03-30
829,4659,CONRAD,14543.73,68.6025,38,16.7450157233,50621,1142.76,5.39037735849,23.0026886792,4793.53,52211.62,2015-01-05,2016-03-31
830,4660,CEDAR RAPIDS,69825.93,150.163290323,57,19.8140238095,52403,3659.07,7.86896774194,50.0855268817,23902.74,14486.2,2015-01-13,2016-03-29
831,4661,GRIMES,45974.12,91.2184920635,77,18.273878732,50111,3087.11,6.12521825397,30.4520833333,9625.19,11390.31,2015-01-08,2016-03-31
832,4662,CEDAR RAPIDS,66916.82,84.0663567839,57,15.0863183572,52405,5546.34,6.9677638191,28.0882286432,16304.48,19955.04,2015-01-08,2016-03-28
833,4663,PEOSTA,32169.39,117.406532847,31,16.759728782,52068,2275.05,8.30310218978,39.3104379562,8779.74,223113.36,2015-01-05,2016-03-28
834,4664,BOONE,24687.38,152.391234568,8,15.5488116936,50036,2027.28,12.5140740741,50.9645061728,5266.68,45900.25,2015-01-16,2016-03-28
835,4665,ANKENY,55142.36,114.166376812,77,14.0308520403,50021,4351.56,9.00944099379,38.1851345756,14406.9,10080.78,2015-01-06,2016-03-29
836,4667,BEVINGTON,39364.02,77.4882283465,61,17.7930189311,50033,2965.06,5.83673228346,25.9168503937,9439.72,21581.18,2015-01-15,2016-03-29
837,4668,CLEAR LAKE,142625.85,80.9913969336,17,14.0824033963,50428,12579.0,7.14310051107,27.1475014196,24954.5,8315.59,2015-01-21,2016-03-23
838,4669,DES MOINES,92297.64,114.371301115,77,89.4002346471,50312,1249.72,1.54859975217,38.13377943,30243.61,5029.48,2015-01-05,2016-01-25
839,4670,TRIPOLI,155435.21,87.7173871332,9,13.9426555938,50676,13210.8,7.45530474041,29.3875564334,40156.86,10992.41,2015-01-08,2016-03-31
840,4673,WEST POINT,225444.93,146.583179454,56,16.345902223,52656,14286.25,9.28884915475,48.9225682705,57351.06,12887.7,2015-01-08,2016-03-31
841,4674,AMES,63936.32,82.2861261261,85,18.8191641565,50010,4204.65,5.41138996139,27.5001673102,16155.17,2768.1,2015-01-05,2016-03-31
842,4675,AMES,46296.51,80.9379545455,85,17.8291135903,50010,3353.09,5.86204545455,27.061958042,9790.35,7297.21,2015-01-05,2016-03-28
843,4676,SIOUX CITY,56672.51,55.6704420432,97,21.065099765,51101,3752.0,3.68565815324,18.5743811395,10464.24,6841.86,2015-01-13,2016-03-29
844,4677,CORALVILLE,1589717.9,1829.36467204,52,27.0180694376,52241,80286.95,92.3900460299,611.60703107,217876.91,22446.62,2015-01-05,2016-03-21
845,4678,ADEL,266156.46,195.272531181,25,15.2071806206,50003,20071.35,14.725862069,65.5008070433,55180.96,8663.18,2015-01-05,2016-03-28
846,4679,CEDAR RAPIDS,26792.28,183.508767123,57,16.0104500978,52402,1846.5,12.647260274,61.2624657534,5060.46,13115.6,2015-01-06,2016-03-15
847,4684,INDIANOLA,83198.74,103.096332094,91,13.963931087,50125,7078.49,8.77136307311,34.5150185874,19952.62,83064.58,2015-01-05,2016-03-14
848,4685,Dubuque,60657.83,140.087367206,31,23.4062986358,52001,2976.92,6.8751039261,46.7487066975,22375.32,13059.83,2015-01-13,2015-08-25
849,4686,CLINTON,59952.72,35.2663058824,23,21.0542898018,52732,4612.59,2.71328823529,11.7695058824,14833.97,5146.8,2015-01-06,2016-03-29
850,4687,CEDAR RAPIDS,32798.12,88.4046361186,57,17.2726692405,52402,2462.25,6.63679245283,29.5492183288,7673.92,8442.41,2015-02-19,2016-01-04
851,4688,CARROLL,32942.58,142.608571429,14,13.4517316017,51401,2757.0,11.9350649351,47.6698701299,4760.4,5359.38,2015-01-07,2016-03-30
852,4689,FORT MADISON,17638.5,164.845794393,56,17.5079305741,52627,1080.0,10.0934579439,55.0990654206,2558.28,8386.7,2015-01-06,2016-03-29
853,4690,BALDWIN,29309.98,118.66388664,49,14.5104466899,52207,2546.67,10.3104048583,39.8371659919,7110.88,9673.86,2015-01-07,2016-03-30
854,4692,KEOKUK,19489.92,157.176774194,56,16.192688172,52632,1317.0,10.6209677419,52.4487096774,4970.22,19256.66,2015-01-13,2016-03-16
855,4694,DAVENPORT,83649.27,90.2365372168,82,20.7097626753,52806,5006.57,5.40083063646,30.1051240561,16796.5,12388.74,2015-01-05,2016-03-28
856,4695,ALTOONA,27528.07,140.449336735,77,14.9406413994,50009,1962.5,10.012755102,46.9346428571,5181.85,2920.02,2015-01-20,2016-03-29
857,4696,WEST DES MOINES,44294.41,51.3856264501,77,18.8914581767,50266,2915.17,3.38186774942,17.1466009281,11796.34,2983.56,2015-01-13,2016-03-09
858,4697,IOWA CITY,370837.8,243.972236842,52,23.0910950237,52240,16805.53,11.0562697368,81.4011513158,94921.5,28369.98,2015-01-12,2016-03-28
859,4698,FAIRFIELD,38487.33,115.925692771,51,16.5176247849,52556,2853.2,8.59397590361,38.6786144578,9487.78,9519.84,2015-01-06,2016-03-29
860,4699,BETTENDORF,33415.16,138.652116183,82,18.4592287947,52722,2012.28,8.34970954357,46.3406224066,7678.82,8282.5,2015-01-08,2016-03-31
861,4700,ALLISON,40632.57,77.3953714286,12,13.2142612245,50602,3819.35,7.27495238095,26.0091619048,9215.07,10402.98,2015-01-07,2016-03-30
862,4701,BOONE,19707.77,167.015,8,13.5112873285,50036,1989.0,16.8559322034,56.0377118644,2761.23,14953.38,2015-01-05,2016-03-28
863,4702,FORT DODGE,39435.16,215.492677596,94,16.068160942,50501,3299.4,18.0295081967,72.5131147541,7463.16,12486.18,2015-01-08,2016-03-31
864,4703,SIOUX CITY,40893.6,140.046575342,97,23.0836986301,51101,2330.4,7.98082191781,46.7531849315,2009.04,4424.52,2015-01-20,2016-03-08
865,4704,COUNCIL BLUFFS,61708.57,86.7912376934,78,15.4080957052,51501,5431.77,7.63962025316,28.9587623066,13643.48,8882.21,2015-01-05,2016-03-28
866,4705,CORALVILLE,54639.42,165.073776435,52,16.2635131636,52241,3765.0,11.3746223565,55.1467069486,13364.4,3527.13,2015-01-08,2016-03-31
867,4706,CLINTON,13566.66,155.93862069,23,15.998576902,52732,895.5,10.2931034483,52.1055172414,1555.08,11115.75,2015-01-08,2016-03-31
868,4707,CLINTON,12367.5,169.417808219,23,17.0102544031,52732,741.0,10.1506849315,56.584109589,1882.44,11288.46,2015-01-08,2016-03-31
869,4708,GLENWOOD,126247.4,124.873788328,65,11.9408765484,51534,11516.5,11.3911968348,41.81884273,27364.44,10220.88,2015-01-14,2016-03-30
870,4709,AMES,39452.67,139.903085106,85,15.7183248902,50010,2730.0,9.68085106383,46.7344680851,10651.08,5470.64,2015-01-06,2016-03-29
871,4710,DUBUQUE,33952.49,95.6408169014,31,17.1380013414,52002,2322.75,6.54295774648,31.9570985915,9166.23,7519.8,2015-01-14,2016-03-23
872,4711,DUBUQUE,28907.34,159.709060773,31,18.0200999737,52002,1641.0,9.06629834254,53.308839779,6141.72,9240.78,2015-01-08,2016-03-31
873,4712,DUBUQUE,46749.63,93.3126347305,31,19.2201187493,52001,3022.08,6.03209580838,31.1815169661,7970.6,11735.76,2015-01-05,2016-03-21
874,4713,CORALVILLE,50770.93,149.326264706,52,16.8359607843,52241,3294.0,9.68823529412,49.8988823529,13864.89,19157.88,2015-01-07,2016-03-16
